,Number of Dependents,Under 30,Gender,Age,Married,Senior Citizen,Dependents,Satisfaction Score,Churn Category
1834,3.0,0.0,1.0,59.0,1.0,0.0,1.0,5.0,0
1835,2.0,0.0,0.0,56.0,1.0,0.0,1.0,5.0,0
1836,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,0
1837,0.0,1.0,0.0,21.0,0.0,0.0,0.0,3.0,0
1838,0.0,0.16666666666666666,0.5,49.0,0.0,0.0,0.0,3.0,0
1839,0.0,0.0,1.0,47.0,0.5,0.0,0.0,3.0,0
1840,0.0,1.0,1.0,26.0,1.0,0.16666666666666666,0.0,5.0,0
1841,2.0,0.0,0.0,31.0,1.0,0.0,0.3333333333333333,,0
1842,3.0,1.0,1.0,29.0,0.0,0.0,1.0,,0
1843,3.0,1.0,1.0,31.0,0.0,0.0,0.0,4.0,0
1844,0.5,0.0,1.0,45.0,0.0,0.0,0.0,,0
1845,2.1666666666666665,0.6666666666666666,1.0,20.0,0.6666666666666666,0.0,1.0,3.0,0
1846,0.0,0.0,1.0,42.0,1.0,0.0,0.0,,0
1847,0.5,0.0,0.5,47.0,1.0,0.0,0.0,3.0,0
1848,0.0,0.0,1.0,40.0,0.0,0.0,0.0,,0
1849,1.0,1.0,1.0,28.0,1.0,0.0,1.0,5.0,0
1850,3.0,0.0,1.0,39.0,1.0,0.0,1.0,,0
1851,0.0,0.0,0.0,49.666666666666664,0.0,0.0,0.0,3.0,0
1852,0.0,0.0,1.0,35.0,0.0,0.0,0.0,4.0,0
1853,0.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,0
1854,0.0,0.0,0.0,43.666666666666664,0.0,0.0,0.0,5.0,0
1855,0.0,0.0,0.0,49.0,0.0,0.0,0.0,3.0,0
1856,0.0,0.0,1.0,32.0,0.0,0.0,0.0,4.0,0
1857,0.0,0.0,0.0,30.0,1.0,0.0,0.0,3.0,0
1858,0.0,1.0,0.0,39.666666666666664,0.0,0.0,0.0,3.0,0
1859,0.0,1.0,1.0,20.0,0.0,0.0,0.0,4.0,0
1860,1.0,0.0,0.0,41.0,1.0,0.0,1.0,,0
1861,0.0,0.0,0.0,64.0,0.0,0.0,0.0,,0
1862,0.0,1.0,0.0,19.0,0.3333333333333333,0.0,0.0,5.0,0
1863,0.0,0.0,1.0,42.0,1.0,0.0,0.0,3.0,0
1864,0.0,1.0,1.0,22.0,1.0,0.0,0.0,3.0,0
1865,3.0,0.0,0.0,46.0,1.0,0.0,0.8333333333333334,3.0,0
1866,1.0,0.0,0.3333333333333333,48.0,0.0,0.0,1.0,5.0,0
1867,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,0
1868,0.0,0.0,0.0,49.0,0.8333333333333334,0.0,0.0,,0
1869,0.0,1.0,0.0,28.0,1.0,0.0,0.0,,0
1870,0.0,0.0,0.5,42.0,0.0,0.0,0.0,3.0,0
1871,0.0,0.0,0.0,40.0,0.0,0.0,0.0,,0
1872,0.0,0.0,0.0,57.0,0.0,0.16666666666666666,0.0,5.0,0
1873,0.0,0.0,0.0,60.0,1.0,0.0,0.0,4.0,0
1874,0.0,0.0,0.5,64.0,0.3333333333333333,0.0,0.0,4.0,0
1875,0.0,0.0,1.0,64.0,0.6666666666666666,0.0,0.0,4.0,0
1876,2.0,0.0,1.0,30.0,0.6666666666666666,0.0,1.0,4.0,0
1877,0.0,0.3333333333333333,0.0,39.666666666666664,0.3333333333333333,0.0,0.0,5.0,0
1878,0.0,0.16666666666666666,1.0,53.0,1.0,0.0,0.0,4.0,0
1879,0.0,0.0,1.0,52.0,0.0,0.0,0.0,5.0,0
1880,3.0,1.0,1.0,26.0,1.0,0.0,1.0,3.0,0
1881,0.0,0.0,0.0,58.0,0.5,0.0,0.0,4.0,0
1882,5.0,0.16666666666666666,0.0,64.0,0.5,0.0,1.0,,0
1883,0.0,0.0,1.0,31.0,0.0,0.0,0.0,3.0,0
1884,0.0,0.0,1.0,54.0,0.0,0.0,0.0,3.0,0
1885,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,0
1886,0.0,0.0,0.8333333333333334,40.0,0.0,0.0,0.0,3.0,0
1887,1.0,0.0,0.0,37.0,1.0,0.0,0.5,3.0,0
1888,1.0,0.0,0.0,48.0,1.0,0.0,1.0,4.0,0
1889,3.0,0.0,1.0,43.166666666666664,0.0,0.0,0.5,,0
1890,1.6666666666666667,1.0,1.0,23.0,1.0,0.0,1.0,,0
1891,0.0,0.0,0.0,62.0,1.0,0.0,0.0,,0
1892,1.0,1.0,0.0,35.333333333333336,1.0,0.0,0.6666666666666666,3.0,0
1893,3.0,0.0,0.3333333333333333,55.0,1.0,0.0,1.0,4.0,0
1894,3.0,0.0,0.0,51.0,0.0,0.0,1.0,3.0,0
1895,0.0,0.0,1.0,33.0,1.0,0.0,0.0,4.0,0
1896,0.0,0.0,1.0,53.0,1.0,0.16666666666666666,0.0,4.0,0
1897,0.0,1.0,0.0,28.0,1.0,0.0,0.0,5.0,0
1898,2.0,0.0,1.0,35.0,1.0,0.0,1.0,4.0,0
1899,0.0,0.16666666666666666,1.0,34.0,0.0,0.0,0.0,5.0,0
1900,0.0,1.0,1.0,23.0,1.0,0.0,0.0,,0
1901,0.0,0.0,0.0,52.0,1.0,0.0,0.0,3.0,0
1902,0.5,0.0,1.0,31.0,0.0,0.0,0.0,3.0,0
1903,0.5,0.0,1.0,39.0,1.0,0.0,0.0,3.0,0
1904,0.0,0.0,0.0,56.0,1.0,0.0,0.0,5.0,0
1905,3.0,0.3333333333333333,1.0,38.0,0.6666666666666666,0.0,1.0,3.0,0
1906,0.0,0.0,1.0,53.0,0.6666666666666666,0.0,0.0,3.0,0
1907,0.0,0.0,1.0,56.0,1.0,0.6666666666666666,0.0,3.0,0
1908,1.0,0.0,0.0,44.0,1.0,0.0,1.0,5.0,0
1909,0.0,1.0,0.0,20.0,1.0,0.0,0.0,4.0,0
1910,0.5,0.0,1.0,48.0,0.5,0.0,0.16666666666666666,3.0,0
1911,0.0,0.0,0.0,46.0,0.16666666666666666,0.0,0.0,4.0,0
1912,0.0,0.0,0.0,57.0,1.0,0.0,0.0,3.0,0
1913,0.0,1.0,1.0,21.0,0.0,0.0,0.0,4.0,0
1914,0.0,0.0,0.0,51.0,0.0,0.0,0.0,5.0,0
1915,0.0,0.3333333333333333,1.0,40.0,0.0,0.0,0.0,4.0,0
1916,2.0,0.0,1.0,40.0,1.0,0.0,1.0,4.0,0
1917,0.0,0.0,1.0,39.0,1.0,0.0,0.0,3.0,0
1918,0.0,1.0,0.0,27.0,0.0,0.0,0.0,3.0,0
1919,0.0,0.0,1.0,64.0,0.6666666666666666,0.0,0.0,,0
1920,0.0,0.0,1.0,54.0,1.0,0.16666666666666666,0.0,4.0,0
1921,1.0,0.0,1.0,31.0,1.0,0.0,0.6666666666666666,,0
1922,0.0,0.0,1.0,53.0,1.0,0.0,0.0,4.0,0
1923,0.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,0
1924,0.0,1.0,1.0,20.0,0.0,0.0,0.0,,0
1925,0.0,0.0,1.0,39.0,1.0,0.0,0.0,,0
1926,1.0,0.0,0.0,61.0,1.0,0.0,1.0,4.0,0
1927,0.0,0.0,1.0,63.0,0.0,0.16666666666666666,0.0,5.0,0
1928,0.0,0.0,1.0,42.0,0.0,0.0,0.0,,0
1929,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,0
1930,2.0,0.0,0.0,52.0,1.0,0.0,1.0,,0
1931,0.0,0.0,0.0,51.0,1.0,0.0,0.0,5.0,0
1932,0.0,0.0,1.0,44.333333333333336,0.5,0.0,0.0,4.0,0
1933,0.0,0.0,0.0,57.0,0.0,0.0,0.0,3.0,0
1934,0.0,0.0,1.0,30.0,1.0,0.0,0.0,3.0,0
1935,0.0,0.0,1.0,46.0,0.0,0.0,0.0,,0
1936,0.0,1.0,1.0,24.0,0.0,0.0,0.0,5.0,0
1937,0.0,1.0,1.0,19.0,1.0,0.0,0.0,4.0,0
1938,0.0,0.0,0.3333333333333333,45.0,1.0,0.5,0.0,3.0,0
1939,0.0,1.0,0.8333333333333334,25.0,0.0,0.0,0.0,4.0,0
1940,0.0,0.0,0.0,63.0,0.0,0.0,0.0,4.0,0
1941,0.0,0.0,1.0,33.0,1.0,0.0,0.0,3.0,0
1942,0.0,0.3333333333333333,0.0,59.0,0.0,0.0,0.0,3.0,0
1943,0.0,0.0,0.8333333333333334,48.833333333333336,0.0,0.0,0.0,4.0,0
1944,0.0,1.0,1.0,20.0,0.0,0.0,0.0,3.0,0
1945,0.0,0.0,0.8333333333333334,46.0,1.0,0.0,0.0,4.0,0
1946,3.0,0.0,1.0,49.5,1.0,0.0,1.0,3.0,0
1947,0.0,0.0,0.0,37.0,1.0,0.0,0.0,4.0,0
1948,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0
1949,0.0,0.0,0.5,40.0,1.0,0.0,0.0,4.0,0
1950,1.0,0.0,0.0,51.0,1.0,0.0,1.0,4.0,0
1951,2.0,0.16666666666666666,1.0,32.0,1.0,0.0,1.0,4.0,0
1952,0.0,0.0,0.0,37.0,0.0,0.0,0.0,,0
1953,2.0,0.0,0.8333333333333334,54.0,1.0,0.0,1.0,4.0,0
1954,0.0,0.0,1.0,45.0,1.0,0.0,0.0,4.0,0
1955,0.0,0.0,0.0,60.0,1.0,0.16666666666666666,0.0,3.0,0
1956,1.0,0.0,1.0,64.0,1.0,0.0,1.0,3.0,0
1957,1.0,1.0,1.0,21.666666666666668,0.6666666666666666,0.0,1.0,3.0,0
1958,0.0,1.0,0.0,26.0,1.0,0.0,0.0,,0
1959,0.0,0.0,0.0,43.833333333333336,0.0,0.0,0.0,3.0,0
1960,1.0,0.0,0.0,39.0,1.0,0.0,1.0,,0
1961,0.0,1.0,1.0,26.0,0.0,0.0,0.0,5.0,0
1962,3.0,0.0,1.0,44.0,1.0,0.0,1.0,4.0,0
1963,0.0,0.0,0.0,51.0,1.0,0.0,0.0,4.0,0
1964,4.0,0.0,1.0,50.0,1.0,0.0,1.0,5.0,0
1965,0.0,0.0,0.0,38.0,1.0,0.16666666666666666,0.0,3.0,0
1966,0.0,0.3333333333333333,0.5,27.0,1.0,0.0,0.0,4.0,0
1967,2.0,0.16666666666666666,0.0,54.0,1.0,0.0,1.0,3.0,0
1968,0.0,1.0,1.0,20.0,0.0,0.0,0.0,5.0,0
1969,2.0,0.0,0.5,38.0,0.0,0.0,1.0,4.0,0
1970,0.0,1.0,0.0,24.0,0.0,0.0,0.0,3.0,0
1971,0.0,1.0,0.0,23.0,1.0,0.0,0.0,,0
1972,0.0,0.0,1.0,61.0,0.0,0.5,0.0,4.0,0
1973,2.0,1.0,0.0,22.0,1.0,0.0,1.0,3.0,0
1974,0.0,0.0,1.0,49.0,1.0,0.0,0.0,,0
1975,0.0,0.0,1.0,37.0,0.0,0.0,0.0,5.0,0
1976,1.6666666666666667,1.0,0.0,24.0,0.8333333333333334,0.0,1.0,5.0,0
1977,0.0,0.0,0.3333333333333333,48.0,0.0,0.0,0.0,5.0,0
1978,0.0,0.0,1.0,37.0,1.0,0.0,0.0,,0
1979,2.0,0.0,0.0,42.0,1.0,0.0,1.0,4.0,0
1980,0.0,0.0,1.0,49.0,0.0,0.0,0.0,5.0,0
1981,1.8333333333333333,0.0,1.0,48.0,1.0,0.0,1.0,4.0,0
1982,0.0,0.0,1.0,50.0,0.6666666666666666,0.0,0.0,4.0,0
1983,1.0,0.0,0.0,45.0,1.0,0.0,1.0,,0
1984,0.0,0.0,0.0,59.0,1.0,0.0,0.0,3.0,0
1985,0.0,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0
1986,3.0,1.0,1.0,28.0,1.0,0.0,1.0,3.0,0
1987,0.0,0.0,0.3333333333333333,50.0,0.3333333333333333,0.0,0.0,,0
1988,2.1666666666666665,0.0,1.0,30.0,1.0,0.0,1.0,3.0,0
1989,1.3333333333333333,0.0,1.0,60.0,1.0,0.0,0.0,3.0,0
1990,0.0,0.0,0.0,55.0,0.0,0.0,0.0,3.0,0
1991,0.3333333333333333,0.0,0.16666666666666666,63.0,0.0,0.0,0.16666666666666666,5.0,0
1992,1.1666666666666667,0.3333333333333333,1.0,46.0,0.0,0.0,1.0,4.0,0
1993,0.0,0.16666666666666666,0.3333333333333333,47.0,1.0,0.0,0.0,3.0,0
1994,0.0,0.0,1.0,49.0,0.0,0.3333333333333333,0.0,5.0,0
1995,1.0,1.0,1.0,25.0,1.0,0.0,1.0,4.0,0
1996,0.0,0.0,0.0,35.0,0.0,0.0,0.0,,0
1997,0.0,0.0,0.5,58.0,0.16666666666666666,0.0,0.0,3.0,0
1998,0.0,0.0,0.6666666666666666,44.0,0.0,0.0,0.0,4.0,0
1999,0.0,1.0,1.0,36.5,0.0,0.0,0.0,4.0,0
2000,0.16666666666666666,0.0,1.0,54.666666666666664,1.0,0.16666666666666666,0.0,,0
2001,1.0,0.0,0.0,57.0,1.0,0.0,1.0,4.0,0
2002,0.0,1.0,0.0,20.0,0.0,0.0,0.0,5.0,0
2003,0.0,0.0,0.5,46.5,0.0,0.0,0.0,,0
2004,0.0,0.5,1.0,28.0,0.0,0.0,0.0,3.0,0
2005,0.0,0.5,1.0,38.833333333333336,1.0,0.16666666666666666,0.16666666666666666,4.0,0
2006,3.0,0.0,1.0,55.0,1.0,0.0,1.0,4.0,0
2007,3.0,1.0,1.0,19.0,1.0,0.0,1.0,5.0,0
2008,0.0,1.0,1.0,28.0,0.0,0.0,0.0,5.0,0
2009,0.0,1.0,0.0,36.666666666666664,1.0,0.0,0.0,,0
2010,3.0,1.0,0.0,21.0,1.0,0.0,1.0,4.0,0
2011,0.0,1.0,0.0,28.0,0.0,0.0,0.0,5.0,0
2012,0.0,0.0,1.0,49.0,0.0,0.0,0.0,,0
2013,1.0,0.0,0.0,60.0,0.8333333333333334,0.0,1.0,4.0,0
2014,6.0,0.0,0.3333333333333333,56.0,1.0,0.0,1.0,5.0,0
2015,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,0
2016,0.0,1.0,0.5,25.0,1.0,0.0,0.0,3.0,0
2017,0.0,0.0,1.0,57.0,0.0,0.0,0.0,4.0,0
2018,2.0,0.0,0.0,52.0,1.0,0.0,1.0,,0
2019,0.0,1.0,0.0,23.0,0.0,0.0,0.0,,0
2020,0.0,1.0,1.0,21.0,0.5,0.0,0.0,3.0,0
2021,0.0,1.0,1.0,26.0,0.0,0.0,0.0,,0
2022,0.0,0.5,1.0,32.0,0.0,0.0,0.0,,0
2023,0.0,0.3333333333333333,0.0,61.0,0.0,0.0,0.0,3.0,0
2024,0.0,0.16666666666666666,1.0,42.333333333333336,1.0,0.0,0.0,5.0,0
2025,0.0,0.0,1.0,43.0,0.0,0.16666666666666666,0.0,4.0,0
2026,2.0,0.0,0.0,42.0,1.0,0.0,1.0,4.0,0
2027,0.0,0.0,0.5,35.0,0.3333333333333333,0.0,0.0,3.0,0
2028,5.0,0.0,1.0,49.0,0.0,0.0,1.0,5.0,0
2029,1.0,0.0,0.0,59.0,1.0,0.0,1.0,5.0,0
2030,0.0,0.5,0.0,34.333333333333336,1.0,0.0,0.0,4.0,0
2031,0.0,0.0,1.0,33.0,1.0,0.0,0.0,3.0,0
2032,0.0,0.0,0.0,60.0,0.0,0.0,0.0,,0
2033,0.0,0.0,1.0,62.0,0.0,0.0,0.0,5.0,0
2034,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0
2035,0.0,0.0,1.0,46.0,0.0,0.0,0.0,,0
2036,0.0,0.0,1.0,42.166666666666664,1.0,0.0,0.0,3.0,0
2037,0.0,0.16666666666666666,1.0,62.0,1.0,0.0,0.0,5.0,0
2038,3.0,0.0,1.0,42.0,1.0,0.16666666666666666,0.6666666666666666,4.0,0
2039,0.0,0.0,0.0,46.166666666666664,0.0,0.0,0.0,,0
2040,0.0,0.0,0.0,64.0,0.0,0.0,0.0,3.0,0
2041,2.0,0.0,1.0,54.0,0.0,0.0,1.0,4.0,0
2042,3.0,0.0,0.0,40.0,1.0,0.0,1.0,,0
2043,0.0,0.0,1.0,30.0,1.0,0.0,0.0,4.0,0
2044,0.0,0.0,1.0,48.0,0.0,0.0,0.0,5.0,0
2045,0.0,0.16666666666666666,0.0,30.0,0.0,0.0,0.0,4.0,0
2046,1.0,1.0,0.0,29.0,0.0,0.0,1.0,5.0,0
2047,0.5,0.0,0.0,33.0,1.0,0.0,0.0,5.0,0
2048,0.0,0.0,0.0,44.0,1.0,0.0,0.0,3.0,0
2049,0.0,0.16666666666666666,0.5,35.0,0.0,0.0,0.0,,0
2050,0.0,0.0,1.0,54.0,0.0,0.0,0.0,3.0,0
2051,0.0,0.0,1.0,39.0,0.0,0.16666666666666666,0.0,3.0,0
2052,1.0,0.16666666666666666,1.0,47.5,1.0,0.0,0.5,4.0,0
2053,0.0,0.5,0.0,51.0,0.0,0.0,0.0,5.0,0
2054,0.0,0.0,0.0,52.5,1.0,0.0,0.0,3.0,0
2055,0.0,1.0,1.0,27.0,0.0,0.0,0.0,3.0,0
2056,0.0,1.0,0.0,19.0,0.0,0.0,0.0,,0
2057,1.0,0.0,1.0,53.5,0.0,0.0,1.0,4.0,0
2058,1.0,0.0,0.0,38.0,1.0,0.0,1.0,4.0,0
2059,3.0,0.16666666666666666,0.0,40.0,0.0,0.0,1.0,,0
2060,0.0,0.0,0.0,44.0,0.0,0.0,0.0,,0
2061,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,3.0,0
2062,0.0,0.16666666666666666,0.0,61.0,1.0,0.0,0.0,4.0,0
2063,0.0,0.0,1.0,50.0,1.0,0.0,0.0,4.0,0
2064,3.0,1.0,1.0,29.0,0.0,0.0,1.0,5.0,0
2065,0.0,1.0,0.6666666666666666,19.0,0.0,0.0,0.0,5.0,0
2066,0.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0
2067,0.0,0.0,1.0,44.0,1.0,0.0,0.0,3.0,0
2068,0.0,0.16666666666666666,0.5,26.0,0.0,0.0,0.0,4.0,0
2069,0.0,0.3333333333333333,1.0,43.0,0.0,0.0,0.0,4.0,0
2070,0.0,1.0,0.0,24.0,1.0,0.0,0.0,3.0,0
2071,0.0,0.16666666666666666,1.0,45.0,0.0,0.0,0.0,3.0,0
2072,0.0,0.3333333333333333,1.0,48.0,1.0,0.0,0.0,,0
2073,0.0,0.0,1.0,62.0,1.0,0.0,0.0,,0
2074,0.0,0.0,0.0,40.0,0.0,0.0,0.0,,0
2075,0.0,1.0,0.0,25.0,0.0,0.0,0.0,4.0,0
2076,0.0,1.0,0.0,21.0,1.0,0.0,0.0,4.0,0
2077,0.0,0.0,0.0,55.0,0.0,0.0,0.0,3.0,0
2078,0.0,1.0,1.0,27.0,0.3333333333333333,0.0,0.0,3.0,0
2079,0.0,0.0,0.0,39.0,0.16666666666666666,0.0,0.0,4.0,0
2080,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.0,0
2081,0.0,0.0,1.0,46.0,0.0,0.0,0.0,,0
2082,0.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,0
2083,0.0,0.0,0.0,33.0,1.0,0.0,0.0,3.0,0
2084,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.0,0
2085,0.0,1.0,0.0,25.0,1.0,0.0,0.0,,0
2086,0.0,1.0,1.0,25.0,1.0,0.0,0.0,5.0,0
2087,2.0,0.0,1.0,52.0,1.0,0.0,1.0,3.0,0
2088,0.3333333333333333,0.0,0.0,49.0,1.0,0.0,0.0,,0
2089,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0
2090,0.0,1.0,0.0,28.0,0.0,0.0,0.0,5.0,0
2091,0.0,0.0,0.0,45.0,0.0,0.0,0.16666666666666666,4.0,0
2092,2.0,0.0,1.0,48.0,0.6666666666666666,0.0,1.0,5.0,0
2093,1.0,0.0,1.0,38.0,1.0,0.0,1.0,3.0,0
2094,2.0,0.16666666666666666,1.0,40.0,1.0,0.0,1.0,,0
2095,3.0,0.3333333333333333,1.0,23.0,1.0,0.0,1.0,5.0,0
2096,0.0,0.3333333333333333,0.8333333333333334,32.0,1.0,0.16666666666666666,0.0,4.0,0
2097,0.0,0.0,1.0,38.0,0.0,0.0,0.0,4.0,0
2098,0.0,1.0,0.0,22.0,1.0,0.0,0.0,3.0,0
2099,2.0,0.0,1.0,61.0,0.5,0.0,1.0,3.0,0
2100,0.0,0.0,0.0,57.0,1.0,0.0,0.0,3.0,0
2101,0.0,0.0,0.0,31.0,1.0,0.0,0.0,3.0,0
2102,0.0,0.5,0.0,40.0,0.6666666666666666,0.0,0.0,3.0,0
2103,1.0,0.0,1.0,34.0,1.0,0.0,1.0,3.0,0
2104,0.0,0.0,1.0,62.0,0.0,0.0,0.0,4.0,0
2105,0.0,0.0,0.6666666666666666,42.833333333333336,1.0,0.0,0.0,3.0,0
2106,0.0,0.0,0.5,40.0,1.0,0.0,0.0,5.0,0
2107,0.0,1.0,0.5,25.0,0.5,0.0,0.0,4.0,0
2108,0.0,0.0,0.0,50.0,0.0,0.0,0.0,4.0,0
2109,2.0,0.0,0.0,45.166666666666664,1.0,0.0,0.8333333333333334,5.0,0
2110,0.3333333333333333,0.0,1.0,44.0,1.0,0.0,0.5,3.0,0
2111,0.0,0.3333333333333333,0.0,51.0,1.0,0.0,0.0,5.0,0
2112,2.0,0.0,1.0,50.0,1.0,0.0,1.0,4.0,0
2113,0.0,0.0,0.5,35.0,0.0,0.0,0.0,3.0,0
2114,0.0,0.0,0.0,47.0,1.0,0.0,0.0,5.0,0
2115,3.0,0.0,0.0,42.0,0.5,0.0,0.3333333333333333,,0
2116,0.0,0.0,0.0,31.0,0.0,0.0,0.0,,0
2117,1.6666666666666667,1.0,0.0,19.0,1.0,0.0,1.0,4.0,0
2118,0.0,0.0,0.6666666666666666,51.0,0.0,0.3333333333333333,0.0,3.0,0
2119,0.0,1.0,0.0,25.0,1.0,0.0,0.0,3.0,0
2120,3.0,0.0,0.5,44.0,0.0,0.0,1.0,4.0,0
2121,0.0,0.0,0.5,33.0,1.0,0.0,0.0,5.0,0
2122,1.0,1.0,1.0,20.0,0.0,0.0,1.0,4.0,0
2123,0.0,0.16666666666666666,0.0,37.0,0.0,0.0,0.0,4.0,0
2124,0.3333333333333333,0.0,1.0,57.0,1.0,0.0,0.0,4.0,0
2125,1.0,0.3333333333333333,1.0,53.0,1.0,0.16666666666666666,1.0,4.0,0
2126,0.0,0.0,0.0,58.0,0.0,0.0,0.0,4.0,0
2127,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.0,0
2128,3.0,1.0,1.0,23.0,1.0,0.0,0.6666666666666666,,0
2129,2.0,1.0,0.6666666666666666,20.0,1.0,0.16666666666666666,0.6666666666666666,5.0,0
2130,0.0,0.0,0.5,62.0,0.5,0.0,0.0,3.0,0
2131,0.0,1.0,1.0,28.0,0.3333333333333333,0.0,0.0,5.0,0
2132,1.5,0.0,1.0,44.0,1.0,0.0,1.0,5.0,0
2133,2.0,0.0,0.0,30.0,1.0,0.0,0.6666666666666666,,0
2134,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.0,0
2135,2.0,0.0,1.0,52.0,1.0,0.0,0.6666666666666666,,0
2136,0.0,0.0,0.0,56.0,1.0,0.0,0.0,,0
2137,0.0,0.0,0.0,49.0,1.0,0.0,0.0,4.0,0
2138,0.0,1.0,0.16666666666666666,24.0,0.0,0.0,0.0,,0
2139,3.0,0.0,0.0,43.0,1.0,0.0,1.0,3.0,0
2140,0.0,0.0,0.0,49.166666666666664,1.0,0.0,0.0,3.0,0
2141,2.0,0.0,0.0,58.0,1.0,0.0,1.0,5.0,0
2142,0.0,0.0,1.0,43.0,1.0,0.0,0.0,5.0,0
2143,1.0,1.0,1.0,24.0,1.0,0.0,1.0,3.0,0
2144,3.0,0.0,1.0,31.0,1.0,0.0,1.0,3.0,0
2145,0.0,1.0,0.6666666666666666,28.0,0.0,0.0,0.0,4.0,0
2146,0.0,0.0,1.0,60.0,0.0,0.0,0.0,5.0,0
2147,3.0,0.0,1.0,53.0,1.0,0.0,1.0,,0
2148,0.0,0.0,1.0,36.0,0.0,0.0,0.0,5.0,0
2149,0.0,1.0,0.0,23.0,1.0,0.0,0.0,4.0,0
2150,0.0,0.0,0.0,54.0,1.0,0.0,0.0,3.0,0
2151,0.0,0.0,1.0,37.0,0.0,0.0,0.0,4.0,0
2152,0.0,0.0,0.3333333333333333,38.0,0.0,0.0,0.0,4.0,0
2153,3.0,0.0,1.0,48.0,1.0,0.0,1.0,3.0,0
2154,0.0,0.0,0.0,47.0,0.0,0.0,0.0,,0
2155,9.0,1.0,1.0,23.0,1.0,0.0,0.3333333333333333,5.0,0
2156,2.0,0.3333333333333333,0.0,39.5,1.0,0.0,1.0,4.0,0
2157,0.0,0.0,0.0,63.0,0.0,0.0,0.0,4.0,0
2158,2.0,0.0,1.0,57.0,1.0,0.0,1.0,4.0,0
2159,0.0,1.0,0.0,31.333333333333332,0.6666666666666666,0.16666666666666666,0.0,4.0,0
2160,0.0,0.0,1.0,38.0,0.0,0.0,0.0,,0
2161,0.0,0.0,1.0,44.0,0.0,0.0,0.0,4.0,0
2162,0.0,1.0,0.0,24.0,0.16666666666666666,0.0,0.0,3.0,0
2163,1.0,0.0,0.16666666666666666,46.0,0.0,0.0,1.0,3.0,0
2164,0.0,0.0,0.0,50.0,1.0,0.0,0.0,3.0,0
2165,1.0,1.0,0.0,24.0,0.8333333333333334,0.0,0.6666666666666666,,0
2166,0.0,0.0,0.0,41.0,1.0,0.0,0.0,4.0,0
2167,1.0,1.0,1.0,28.0,0.0,0.0,1.0,3.0,0
2168,2.0,0.0,1.0,46.0,1.0,0.0,1.0,,0
2169,0.0,1.0,0.0,21.0,1.0,0.0,0.0,3.0,0
2170,0.0,0.0,0.0,54.166666666666664,0.0,0.0,0.0,5.0,0
2171,3.0,0.0,1.0,56.0,0.8333333333333334,0.0,1.0,,0
2172,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,0
2173,0.0,0.0,1.0,44.333333333333336,0.0,0.0,0.0,5.0,0
2174,0.0,0.0,0.16666666666666666,48.0,0.3333333333333333,0.3333333333333333,0.0,,0
2175,0.0,0.16666666666666666,1.0,61.0,0.6666666666666666,0.3333333333333333,0.0,4.0,0
2176,0.0,0.0,0.0,38.0,0.0,0.16666666666666666,0.0,3.0,0
2177,0.0,0.0,1.0,61.0,1.0,0.0,0.0,3.0,0
2178,3.0,1.0,1.0,22.0,1.0,0.0,1.0,,0
2179,1.0,0.16666666666666666,0.6666666666666666,45.666666666666664,1.0,0.0,1.0,4.0,0
2180,0.0,1.0,1.0,23.0,0.5,0.16666666666666666,0.0,3.0,0
2181,2.0,1.0,0.0,20.0,1.0,0.0,1.0,,0
2182,0.0,0.0,0.0,30.0,0.0,0.16666666666666666,0.0,4.0,0
2183,1.0,0.0,1.0,61.0,0.0,0.0,1.0,3.0,0
2184,0.0,0.0,1.0,62.0,1.0,0.16666666666666666,0.0,4.0,0
2185,1.0,0.0,0.6666666666666666,61.0,1.0,0.0,1.0,,0
2186,0.0,0.3333333333333333,1.0,41.5,0.3333333333333333,0.0,0.0,3.0,0
2187,0.0,0.16666666666666666,0.0,38.666666666666664,0.0,0.0,0.0,3.0,0
2188,0.0,0.0,1.0,38.0,0.0,0.0,0.0,,0
2189,1.0,0.0,1.0,33.0,1.0,0.0,1.0,3.0,0
2190,0.0,0.0,0.6666666666666666,47.833333333333336,0.16666666666666666,0.0,0.0,,0
2191,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,5.0,0
2192,0.0,0.0,0.0,52.5,1.0,0.0,0.0,,0
